,tweet,hate_speech_label
8802,Don't judge me.. i am vindictive and vengeful when it comes to bitches disrespecting me.,0
8803,"Don't kiss these hoes in the mouth. 

Unless you have to.",0
8804,"Don't know no ugly bitches, don't know no broke niggas. Don't know no snitch niggas",0
8805,Don't let the hoes lie to you http:,0
8806,Don't let the power of the dollar turn you into a hoe.,0
8807,Don't let this natural hair care shit fool you. Some of you hoes need a perm.,0
8808,Don't lose sleep bout these bitches bc they come and go ,0
8809,Don't love these hoes don't lean on bitches,0
8810,"Don't love yo bitch, just fuck yo bitch when I got time to do it",0
8811,Don't make me make you fall in love with a bitch* like me,0
8812,Don't make me take yo bitch nigga ,0
8813,Don't mind black people.....hate niggers,1
8814,"Don't mind that Twinkies are gonna be gone, very concerned about the rest of hostesses product line",0
8815,Don't no nigga want an artificial bitch ... Let me repeat that.... Not one ,0
8816,Don't play with my emotions.   I gotta make some Bla$t $plash when I get back.. That hoe will have you gone.,0
8817,Don't put too much effort into these bitches if you ain't gettin none back. Give them exactly what they give you,0
8818,"Don't really care if a fighters black, white, yellow or Dalmatian. If he is good he is good.",0
8819,Don't subtweet me @ my name so I no it's real ugly bitch,0
8820,"Don't talk about Homecoming until you actually do it. Otherwise, anti-NF people have a reason to mock the Party.",0
8821,"Don't talk to her like that.     I did a search for ""lying evil cunt"" and guess what? You came top x",0
8822,Don't tell me Ryan Tannehill's better than Dogshit Alex Smith's trash ass too. Fuck.,0
8823,Don't throw me the pussy Let me come get it,0
8824,Don't touch me bitch I'm famous.,0
8825,"Don't touch no sloppy hoes, You might catch somethin..",0
8826,Don't trust a bitch who's nail polish is chipping off.,0
8827,Don't trust these hoes,0
8828,Don't try and pull that fake friend shit on me bitch.,0
8829,Don't worry about the bitches I use to fuck wit.,0
8830,"Don't worry bout me I got it all arranged bitch. Mind your business, stay in your lane bitch


",0
8831,Don't you hate that dumb ass voice that everyone uses when they try to mock something you said?,0
8832,Don't you hate when someone you care about is dating a hoe but they won't listen to you?,0
8833,Done for the Yankees,0
8834,Dont believe them hoes.,0
8835,Dont ever really talk about your intentions to your boy that nigga might just turn around and take that pussy,0
8836,Dont fuck wit broke bitches,0
8837,"Dont you talk when im talking, you better mute it hoe",0
8838,Dooms..  ,0
8839,Double Stuff Oreos mane say,0
8840,Double tap and imma be honest hoe honest hoe  http:,0
8841,Double up on that blow bitch,0
8842,Doug Martin trash,0
8843,Down to catch a body bitch,0
8844,Draft Drinking Game: chug a beer everytime you see a black woman crying. ,0
8845,Drake T.I Name a rapper that alot of people like...but you think is trash,0
8846,Drake gets the bitches,0
8847,"Drake vs. Tyga beef, Yung Berg, Lil Fizz, Chris Brown bitch rants on Twitter, ILOVEMAKONNEN getting drug off stage. Light skins taking L's",0
8848,Drake was singing that shit so bitches would buy NWTS...lmao. Nobody even remembers that album,0
8849,Dream job for a pedophile dressing up like mickey mouse and hugging kids all day,0
8850,Dreamed I was eating a brownie and started salivating and woke up almost coughing myself to death. Today is a struggle.,0
8851,"Dreaming of the pussy that I slept on, ""cat nap"".",0
8852,"Dress like a hoe, I'm goin at you like a hoe just like any other nite. Forget Halloween.",0
8853,Dress like you're gonna see that bitch you hate everyday ?,0
8854,"Dress shirt, saggy jeans, backwards Yankee hat now that's lifting swag",0
8855,Drink up bitches,0
8856,Drinking Coronas.... These bitches are quite tasty. .,0
8857,Drinking Thai-Tea while watching male drama queens bitch on Facebook. Whole lot of snitching going on. http:,0
8858,Drinking folie a deux wine and playing fall out bird hahaha,0
8859,Drita is that nicca Lmao,0
8860,Driving the fucktardmobile - tranny slips and all.  http:,0
8861,Drop dead gorgeous a bitch ain't dying for a nigga,0
8862,Drop dead gorgeous but the bitch ain't dying for a nigga,0
8863,Drop her off? dat bitch a be walking if i wus driving....,0
8864,Drop it down for a niggah,0
8865,Dropped all my hoes for someone. But was that a good decision ? Find out on the next episode of DragonBallZ ,0
8866,Dropped all my hoes hold on let me pick these bitches back up a nigga was sneaking and geekin ,0
8867,Druggys with hoes again gotta have the dopest video ever. ,0
8868,Drunk inlove with my gun bae bitch Beyonc ,0
8869,Drunkkkk HotBoxing these kushy blunts straight bumpin  this hoe on some other shit bro i got mind fucked like when black zetzu betrayed,0
8870,Dude I work with is so pussy.,0
8871,Dude live next to me be hitting some ugly ass hoes Got Damn,0
8872,Dude said 1:30 bitch I took a whole nap before my 5:30 midterms,0
8873,Dude said ice jj fish created player on 2k retarded too lol,0
8874,"Dude was talmbout ""I don't know why everyone hates Nickelback"" Because they're trash, that's why.",0
8875,Dude why do i have to be such a bitch..? Like i'm confused.,0
8876,Dudes  is calling bitches out left and right today  ,0
8877,Dudes a faggot Pahahaha,0
8878,Dudes have problems deciphering sex too.Side bitches get wifely love.You can't keep a secret if you're overdoing dirt.,0
8879,"Dudes kill me with that ""I wouldn't mess with Khloe Kardashian if she ain't have money"" I've seen the hoes y'all be hitting get real",0
8880,Dudes probably just think eating pussy is sucking on pussy lips ,0
8881,"Dudes proudly volunteer to be baby daddy ,3,4 and 5.Whether they'll be a father or not all over some pussy property.",0
8882,"Dudes stay trying to hit on someone elses bitch, knowing they already taken.",0
8883,Duh. Aka Shitty Nights.   City Nights is hella ,0
8884,Dumb ass bitch,0
8885,Dumb ass bitch i swear,0
8886,Dumb ass fake bitches childish shit Talk mad shit about each other and back to BEST FRIENDS? lmao,0
8887,Dumb ass hoe,0
8888,Dumb ass student gets trapped in a giant  sculpture http:    ,0
8889,Dumb bitch,0
8890,Dumb bitch don't know her colors ,0
8891,Dumb bitch https:,1
8892,Dumb bitch leave me alone,0
8893,Dumb bitches are one thing that'll never become extinct..,0
8894,Dumb bitches that think Buddha says namaste,0
8895,Dumb cunt,0
8896,"Dumb little broad , move the fuck along bitch",0
8897,Dumb nigguh,0
8898,Dumpster   Chicks that smoke are trash. No in between. No debate.,0
8899,Dwight could've had me instead of that ugly young hoe,0
8900,Dyke bitches kill me thinkin they really got hoes lol,1
8901,Dyke pastors be in The Lords house tryna cuff all the pussy bruh bruh,0
8902,"E250 5.4 motor and tranny

I have a 2008 5.4 triton motor and Transmission with 5,200 miles that came off a E250... http:",0
8903,"EBHGJHBGJBEJFB I saw this:

""ACH WEBSINGLE XXXXX8898 MARYLANDUNEMPINS""

And was like some bitch named Mary Landunem STOLE MY MONEY",0
8904,EDA The 2 queers at AA lol ,1
8905,EJ wanna be Michael Sam bitch so bad.,0
8906,ESPN keep hiring these dyke bitches and gay Spanish niggas to talk sports,1
8907,EXPOSED: Jihadi kidnap and murder handbook... and plan to infiltrate British Army and police http: via ,0
8908,Eagles fans will always be annoying faggots,0
8909,Eagles fuck around &amp; lose it'll be kill the cracker at the Sophi crib smfh,1
8910,Eagles fucking trash,0
8911,Early bird catches the worm ,0
8912,Early bird catches the worm ,0
8913,Early bird get the worm.,0
8914,Early bird gets the worm but the second mouse gets the cheese   http:,0
8915,Early bird gets the worm right? Hopefully I get a job soon after today http:,0
8916,Early bird gets the worm,0
8917,Early bird gets the worm ,0
8918,Early bird gets the worm.... ,0
8919,Early morning beer as a reward for waking up and taking the trash out,0
8920,Early worm gets the bird   http:,0
8921,Easy Congo   All though I eat my lunch on the road frequently,0
8922,Easy bitch how ? Lmfaoooooooooo She was my girl ,0
8923,Easy pussy doesn't motivate me,0
8924,Eat a dick bitch,0
8925,"Eat her pussy when she mad
Eat her pussy when she sad
Eat her pussy when she sleep
Eat her pussy when she horny
EAT HER PUSSY",0
8926,Eat my dick bitch,0
8927,Eat so much pussy that my mustache pink ,0
8928,Eat that pussy like cold pizza...,0
8929,"Eat that pussy like i got the munchies,",0
8930,Eat the pussy like http:,0
8931,Eat your vegetables or you'll grow up to be a pussy,0
8932,Eating brownies and then going to the gym... Idk,0
8933,Eating pussy is fun,0
8934,Eating pussy on top of my shoulders,0
8935,Eattin all this pussy im startin to get chubby,0
8936,Ebola sounds like a hood hoe,1
8937,Egypt? R the muzzie Bros still running things? .  Only a tad better. Certainly no respectors of Dem though,0
8938,"Eh bitch? How about you worry about your own psychotic ass. Looks like you need to ""be saved"" from being a noisy bitch  ",1
8939,Either yall niggas just hella funny or she just tryna hoe around the block but you know.. http:,0
8940,Elizabeth is a stupid hoe,0
8941,Elizabeth is a.stupid hoe.,1
8942,Elizbian is bitch and likes women,0
8943,Embrace it. Love it. Flip this group of mine runoff water colored turds off and make a pick.,0
8944,Emd hoe,0
8945,Emoji ass nigguh,0
8946,Endless but they really trash so none   how many positive(s) and possibles do y'all have on fri thru sun night?,0
8947,Energy vampires all around this bitch.,0
8948,Enjoy 50% off ,0
8949,Enjoying My bed. Just perfect For me My Teddy bear and monkey It.   ,0
8950,Enjoying the eccentricity of 's AmeriCarna. Charlie Daniels appearances in two of the three episodes I have watched.,0
8951,Epic mickey time? Nahh.. Two and a half men while i shiver. Tht sounds more like it.,0
8952,Erica so desperate she bragging bout flawging ass Scrapy eating her pussy... wow he ur baby daddy dumb bitch I'm sure u gave he dome as well,0
8953,Errrnigga tryna fuck the next nigga bitch not knowin his bitch is the next nigga bitch,0
8954,Esp when bitches are after my leftover always hyping niggas. I made him pick another ugly nigga to put on top.,0
8955,"Especially dem souf niccas, dat shit was outrageous",0
8956,"Especially that wee cunt that walks about tensing all the time lol, sup wae that shit? You are 5 foot fuck all. Tank my motherfucking arse",0
8957,Europeans taste-test America's most white trash snacks via  This is hilarious -ish,0
8958,"Evan Williams wit me, we find a bitch; have a minaj http:",0
8959,Evan.    Buy me polo I will eat your pussy till the receipt expire,0
8960,Even Humming birds like the stuff http:,0
8961,Even bitches with bad attitudes bumpin to our tunes.. They high maintenance.,0
8962,Even gtta AK sittn at my bitch house,0
8963,Even liberals are humiliated by Charlie Rangels claim the GOP backs slavery - Hot Air http:,0
8964,Even my moms knows I don't fuck with ghetto people,0
8965,Even the birds think this waking up early thing is bunk. http:,0
8966,Even the young kardashians are hoes lol,0
8967,"Even these pretty bitches mad self conscious, if that Instagram pic don't get enuff love it gets ",0
8968,Even they know you my bitch,0
8969,"Even though Lil Wayne's music has turned into trash, No Ceilings and I Am Not A Human Being will always be my favorites.",0
8970,Ever leave me around yo bitch and ima get her stoned,0
8971,Ever pop a bag of chips and that bitch bust open on the end facing the fuckin floor,0
8972,Every Psychology class has that annoying cunt who relates everything to herself just bc she has ADD and her parents got divorced ,0
8973,"Every bitch that love, bank account in overdraft",0
8974,Every bitch was born to break a man,0
8975,"Every character on  is trash. And they're trash on purpose. If you don't get that, you don't get the joke.",0
8976,Every chick say that she a bad bitch.,0
8977,Every day I wake up celebrating. Why? I just dodged a bullet from a crazy bitch.,0
8978,"Every good story starts off with ""So this bitch..."" lol",0
8979,Every gook in  should be deported or killed.,1
8980,Every half-breed cop in America is trying to rape white women.,0
8981,"Every nigga can make a female act like a bitch.
",0
8982,Every nigga tryna fuck the next nigga bitch but not knowing his bitch is the next nigga bitch,0
8983,Every nigga tryna fuck the next nigga bitch not knowing his bitch is the next nigga bitch,0
8984,Every nigga trynna fuc the next nigga bitch not knowing his bitch is the next nigga bitch,0
8985,Every one of then would just be adding me to their collections of hoes,0
8986,Every pussy the same but I feel like I ain't get enough,0
8987,Every real nicca need a real bitch ,0
8988,Every slant in  should be deported. Those scum have no right to be here. Chinatown should be bulldozed.,1
8989,Every spic cop in  has raped or has thought about raping a white woman. That's why those half-breeds get jobs as pigs.,1
8990,Every spic cop in  is loyal to the ,1
8991,Every spic cop should be killed. Those pigs only got their job to 'get even' but white people never did anything to them.,1
8992,"Every time I fuck, I gotta hit me least like two bitches...",0
8993,"Every time I play a Patapon game and hear the ""Ushishi Theme"", I think of a beatboxing monkey. ""YO YO YO GET UPPA""",0
8994,Every time I'm posted up using my phone a Macy's employee wanna scare me  bitches,0
8995,Every time my mom calls me it's to bitch at me about something lol,0
8996,"Everybody , Everybody everybody, Everybody sit yo bitch ass down and listen to this true motherfuckin told by Kendrick lamar rolls crash",0
